pdf_path,company_year_key,qa_count,qa_count_cumulative
2021-04-09__上海凌云实业发展股份有限公司__900957__凌云科技__2020年__年度报告.pdf,上海凌云实业发展股份有限公司#2020,1,439
2022-04-28__上海凯利泰医疗科技股份有限公司__300326__凯利泰__2021年__年度报告.pdf,上海凯利泰医疗科技股份有限公司#2021,1,440
2021-04-16__上海凯鑫分离技术股份有限公司__300899__上海凯鑫__2020年__年度报告.pdf,上海凯鑫分离技术股份有限公司#2020,1,441
2022-04-29__上海剑桥科技股份有限公司__603083__剑桥科技__2021年__年度报告.pdf,上海剑桥科技股份有限公司#2021,1,442
2020-03-28__上海医药集团股份有限公司__601607__上海医药__2019年__年度报告.pdf,上海医药集团股份有限公司#2019,1,443
2020-04-10__上海华培动力科技集团股份有限公司__603121__华培动力__2019年__年度报告.pdf,上海华培动力科技(集团)股份有限公司#2019,1,444
2022-04-27__上海华峰铝业股份有限公司__601702__华峰铝业__2021年__年度报告.pdf,上海华峰铝业股份有限公司#2021,1,445
2021-04-22__上海华虹计通智能系统股份有限公司__300330__华虹计通__2020年__年度报告.pdf,上海华虹计通智能系统股份有限公司#2020,1,446
2022-03-29__上海华谊集团股份有限公司__600623__华谊集团__2021年__年度报告.pdf,上海华谊集团股份有限公司#2021,1,447
2022-04-27__上海华铭智能终端设备股份有限公司__300462__华铭智能__2021年__年度报告.pdf,上海华铭智能终端设备股份有限公司#2021,1,448
2021-04-23__上海古鳌电子科技股份有限公司__300551__古鳌科技__2020年__年度报告.pdf,上海古鳌电子科技股份有限公司#2020,1,449
2022-04-26__上海唯赛勃环保科技股份有限公司__688718__唯赛勃__2021年__年度报告.pdf,上海唯赛勃环保科技股份有限公司#2021,1,450
2020-03-28__上海国际机场股份有限公司__600009__上海机场__2019年__年度报告.pdf,上海国际机场股份有限公司#2019,1,451
2020-04-10__上海国际港务集团股份有限公司__600018__上港集团__2019年__年度报告.pdf,上海国际港务(集团)股份有限公司#2019,1,452
2021-03-30__上海国际港务集团股份有限公司__600018__上港集团__2020年__年度报告.pdf,上海国际港务集团股份有限公司#2020,1,453
2020-04-23__上海城地香江数据科技股份有限公司__603887__城地香江__2019年__年度报告.pdf,上海城地香江数据科技股份有限公司#2019,1,454
2020-04-10__上海城投控股股份有限公司__600649__城投控股__2019年__年度报告.pdf,上海城投控股股份有限公司#2019,1,455
2022-03-26__上海城投控股股份有限公司__600649__城投控股__2021年__年度报告.pdf,上海城投控股股份有限公司#2021,1,456
2022-05-21__上海复洁环保科技股份有限公司__688335__复洁环保__2021年__年度报告.pdf,上海复洁环保科技股份有限公司#2021,1,457
2021-03-25__上海外服控股集团股份有限公司__600662__外服控股__2020年__年度报告.pdf,上海外服控股集团股份有限公司#2020,1,458
2021-03-31__上海外高桥集团股份有限公司__600648__外高桥__2020年__年度报告.pdf,上海外高桥集团股份有限公司#2020,1,459
2020-04-24__上海大智慧股份有限公司__601519__大智慧__2019年__年度报告.pdf,上海大智慧股份有限公司#2019,1,460
2021-04-02__上海大智慧股份有限公司__601519__大智慧__2020年__年度报告.pdf,上海大智慧股份有限公司#2020,1,461
2022-04-27__上海天玑科技股份有限公司__300245__天玑科技__2021年__年度报告.pdf,上海天玑科技股份有限公司#2021,1,462
2021-04-06__上海太和水科技发展股份有限公司__605081__太和水__2020年__年度报告.pdf,上海太和水科技发展股份有限公司#2020,1,463
2022-03-17__上海奕瑞光电子科技股份有限公司__688301__奕瑞科技__2021年__年度报告.pdf,上海奕瑞光电子科技股份有限公司#2021,1,464
2022-03-25__上海妙可蓝多食品科技股份有限公司__600882__妙可蓝多__2021年__年度报告.pdf,上海妙可蓝多食品科技股份有限公司#2021,1,465
2021-04-20__上海威派格智慧水务股份有限公司__603956__威派格__2020年__年度报告.pdf,上海威派格智慧水务股份有限公司#2020,1,466
2020-04-24__上海安硕信息技术股份有限公司__300380__安硕信息__2019年__年度报告.pdf,上海安硕信息技术股份有限公司#2019,1,467
2022-04-27__上海安硕信息技术股份有限公司__300380__安硕信息__2021年__年度报告.pdf,上海安硕信息技术股份有限公司#2021,1,468
2020-04-04__上海安诺其集团股份有限公司__300067__安诺其__2019年__年度报告.pdf,上海安诺其集团股份有限公司#2019,1,469
2022-04-28__上海安路信息科技股份有限公司__688107__安路科技__2021年__年度报告.pdf,上海安路信息科技股份有限公司#2021,1,470
2020-04-22__上海宝信软件股份有限公司__600845__宝信软件__2019年__年度报告.pdf,上海宝信软件股份有限公司#2019,1,471
2021-04-13__上海宝信软件股份有限公司__600845__宝信软件__2020年__年度报告.pdf,上海宝信软件股份有限公司#2020,1,472
2022-04-26__上海宽频科技股份有限公司__600608__上海科技__2021年__年度报告.pdf,上海宽频科技股份有限公司#2021,1,473
2020-04-15__上海市北高新股份有限公司__600604__市北高新__2019年__年度报告.pdf,上海市北高新股份有限公司#2019,1,474
2021-03-31__上海市北高新股份有限公司__600604__市北高新__2020年__年度报告.pdf,上海市北高新股份有限公司#2020,1,475
2021-04-16__上海广电电气集团股份有限公司__601616__广电电气__2020年__年度报告.pdf,上海广电电气(集团)股份有限公司#2020,1,476
2021-04-16__上海广电电气集团股份有限公司__601616__广电电气__2020年__年度报告.pdf,上海广电电气集团股份有限公司#2020,1,477
2022-04-18__上海建工集团股份有限公司__600170__上海建工__2021年__年度报告.pdf,上海建工集团股份有限公司#2021,1,478
2021-04-01__上海开创国际海洋资源股份有限公司__600097__开创国际__2020年__年度报告.pdf,上海开创国际海洋资源股份有限公司#2020,1,479
2021-04-15__上海张江高科技园区开发股份有限公司__600895__张江高科__2020年__年度报告.pdf,上海张江高科技园区开发股份有限公司#2020,1,480
2023-01-21__上海微创心脉医疗科技集团股份有限公司__688016__心脉医疗__2019年__年度报告.pdf,上海微创心脉医疗科技(集团)股份有限公司#2019,1,481
2020-04-01__上海振华重工集团股份有限公司__600320__振华重工__2019年__年度报告.pdf,上海振华重工(集团)股份有限公司#2019,1,482
2020-04-17__上海新世界股份有限公司__600628__新世界__2019年__年度报告.pdf,上海新世界股份有限公司#2019,1,483
2021-03-16__上海新动力汽车科技股份有限公司__600841__动力新科__2020年__年度报告.pdf,上海新动力汽车科技股份有限公司#2020,1,484
2022-04-28__上海新文化传媒集团股份有限公司__300336__新文化__2021年__年度报告.pdf,上海新文化传媒集团股份有限公司#2021,1,485
2022-04-26__上海新时达电气股份有限公司__002527__新时达__2021年__年度报告.pdf,上海新时达电气股份有限公司#2021,1,486
2022-04-29__上海新致软件股份有限公司__688590__新致软件__2021年__年度报告.pdf,上海新致软件股份有限公司#2021,1,487
2020-04-10__上海新通联包装股份有限公司__603022__新通联__2019年__年度报告.pdf,上海新通联包装股份有限公司#2019,1,488
2020-04-15__上海昊海生物科技股份有限公司__688366__昊海生科__2019年__年度报告.pdf,上海昊海生物科技股份有限公司#2019,1,489
2022-04-02__上海易连实业集团股份有限公司__600836__上海易连__2021年__年度报告.pdf,上海易连实业集团股份有限公司#2021,1,490
2021-04-23__上海智汇未来医疗服务股份有限公司__600532__未来股份__2020年__年度报告.pdf,上海智汇未来医疗服务股份有限公司#2020,1,491
2021-03-18__上海机电股份有限公司__900925__上海机电__2020年__年度报告.pdf,上海机电股份有限公司#2020,1,492
2021-03-11__上海柏楚电子科技股份有限公司__688188__柏楚电子__2020年__年度报告.pdf,上海柏楚电子科技股份有限公司#2020,1,493
2021-04-20__上海柘中集团股份有限公司__002346__柘中股份__2020年__年度报告.pdf,上海柘中集团股份有限公司#2020,1,494
2020-04-11__上海水星家用纺织品股份有限公司__603365__水星家纺__2019年__年度报告.pdf,上海水星家用纺织品股份有限公司#2019,1,495
2022-04-29__上海永冠众诚新材料科技集团股份有限公司__603681__永冠新材__2021年__年度报告.pdf,上海永冠众诚新材料科技(集团)股份有限公司#2021,1,496
2020-07-16__上海泛微网络科技股份有限公司__603039__泛微网络__2019年__年度报告.pdf,上海泛微网络科技股份有限公司#2019,1,497
2020-04-08__上海泰胜风能装备股份有限公司__300129__泰胜风能__2019年__年度报告.pdf,上海泰胜风能装备股份有限公司#2019,1,498
2022-04-08__上海派能能源科技股份有限公司__688063__派能科技__2021年__年度报告.pdf,上海派能能源科技股份有限公司#2021,1,499
2021-03-27__上海浦东发展银行股份有限公司__600000__浦发银行__2020年__年度报告.pdf,上海浦东发展银行股份有限公司#2020,1,500
2021-03-16__上海浦东建设股份有限公司__600284__浦东建设__2020年__年度报告.pdf,上海浦东建设股份有限公司#2020,1,501
2021-04-21__上海海欣集团股份有限公司__600851__海欣股份__2020年__年度报告.pdf,上海海欣集团股份有限公司#2020,1,502
2020-04-02__上海海立集团股份有限公司__900910__海立股份__2019年__年度报告.pdf,上海海立(集团)股份有限公司#2019,1,503
2020-04-16__上海润欣科技股份有限公司__300493__润欣科技__2019年__年度报告.pdf,上海润欣科技股份有限公司#2019,1,504
2021-04-23__上海润欣科技股份有限公司__300493__润欣科技__2020年__年度报告.pdf,上海润欣科技股份有限公司#2020,1,505
2020-03-27__上海爱婴室商务服务股份有限公司__603214__爱婴室__2019年__年度报告.pdf,上海爱婴室商务服务股份有限公司#2019,1,506
2021-04-02__上海爱婴室商务服务股份有限公司__603214__爱婴室__2020年__年度报告.pdf,上海爱婴室商务服务股份有限公司#2020,1,507
2021-04-20__上海物资贸易股份有限公司__900927__上海物贸__2020年__年度报告.pdf,上海物资贸易股份有限公司#2020,1,508
2021-03-16__上海璞泰来新能源科技股份有限公司__603659__璞泰来__2020年__年度报告.pdf,上海璞泰来新能源科技股份有限公司#2020,1,509
2022-04-29__上海申达股份有限公司__600626__申达股份__2021年__年度报告.pdf,上海申达股份有限公司#2021,1,510
2020-04-18__上海申通地铁股份有限公司__600834__申通地铁__2019年__年度报告.pdf,上海申通地铁股份有限公司#2019,1,511
2022-04-27__上海电影股份有限公司__601595__上海电影__2021年__年度报告.pdf,上海电影股份有限公司#2021,1,512
2020-04-16__上海电气集团股份有限公司__601727__上海电气__2019年__年度报告.pdf,上海电气集团股份有限公司#2019,1,513
2022-04-29__上海畅联国际物流股份有限公司__603648__畅联股份__2021年__年度报告.pdf,上海畅联国际物流股份有限公司#2021,1,514
2022-04-26__上海益民商业集团股份有限公司__600824__益民集团__2021年__年度报告.pdf,上海益民商业集团股份有限公司#2021,1,515
2022-04-22__上海矩子科技股份有限公司__300802__矩子科技__2021年__年度报告.pdf,上海矩子科技股份有限公司#2021,1,516
2020-04-28__上海硅产业集团股份有限公司__688126__沪硅产业__2019年__年度报告.pdf,上海硅产业集团股份有限公司#2019,1,517
2022-04-13__上海硅产业集团股份有限公司__688126__沪硅产业__2021年__年度报告.pdf,上海硅产业集团股份有限公司#2021,1,518
2022-04-27__上海科泰电源股份有限公司__300153__科泰电源__2021年__年度报告.pdf,上海科泰电源股份有限公司#2021,1,519
2020-04-15__上海移远通信技术股份有限公司__603236__移远通信__2019年__年度报告.pdf,上海移远通信技术股份有限公司#2019,1,520
2021-03-20__上海紫江企业集团股份有限公司__600210__紫江企业__2020年__年度报告.pdf,上海紫江企业集团股份有限公司#2020,1,521
2020-04-17__上海维宏电子科技股份有限公司__300508__维宏股份__2019年__年度报告.pdf,上海维宏电子科技股份有限公司#2019,1,522
2021-04-08__上海维宏电子科技股份有限公司__300508__维宏股份__2020年__年度报告.pdf,上海维宏电子科技股份有限公司#2020,1,523
2020-03-31__上海绿庭投资控股集团股份有限公司__900919__绿庭投资__2019年__年度报告.pdf,上海绿庭投资控股集团股份有限公司#2019,1,524
