status,master_id,company,company_norm,year,key,report_names,report_paths,question
matched,207,江苏立华牧业股份有限公司,江苏立华牧业股份有限公司,2020,江苏立华牧业股份有限公司#2020,2021-03-06__江苏立华牧业股份有限公司__300761__立华股份__2020年__年度报告.pdf,data/2021-03-06__江苏立华牧业股份有限公司__300761__立华股份__2020年__年度报告.pdf,2020年江苏立华牧业股份有限公司博士及以上人数是什么?
matched,208,湖南丽臣实业股份有限公司,湖南丽臣实业股份有限公司,2021,湖南丽臣实业股份有限公司#2021,2022-03-30__湖南丽臣实业股份有限公司__001218__丽臣实业__2021年__年度报告.pdf,data/2022-03-30__湖南丽臣实业股份有限公司__001218__丽臣实业__2021年__年度报告.pdf,根据2021年丽臣实业的年报，请简要介绍报告期内公司每股净资产的情况。
matched,211,云南交投生态科技股份有限公司,云南交投生态科技股份有限公司,2019,云南交投生态科技股份有限公司#2019,2020-04-09__云南交投生态科技股份有限公司__002200__交投生态__2019年__年度报告.pdf,data/2020-04-09__云南交投生态科技股份有限公司__002200__交投生态__2019年__年度报告.pdf,2019年交投生态的技术人员数是多少?
matched,212,咸亨国际科技股份有限公司,咸亨国际科技股份有限公司,2021,咸亨国际科技股份有限公司#2021,2022-04-15__咸亨国际科技股份有限公司__605056__咸亨国际__2021年__年度报告.pdf,data/2022-04-15__咸亨国际科技股份有限公司__605056__咸亨国际__2021年__年度报告.pdf,请问，咸亨国际科技股份有限公司在2021年的营业成本是多少元?
matched,215,重庆长江造型材料(集团)股份有限公司,重庆长江造型材料集团股份有限公司,2021,重庆长江造型材料集团股份有限公司#2021,2022-04-25__重庆长江造型材料集团股份有限公司__001296__长江材料__2021年__年度报告.pdf,data/2022-04-25__重庆长江造型材料集团股份有限公司__001296__长江材料__2021年__年度报告.pdf,2021年重庆长江造型材料(集团)股份有限公司年报数据中，负债合计是多少元?
matched,216,中铁高新工业股份有限公司,中铁高新工业股份有限公司,2019,中铁高新工业股份有限公司#2019,2020-03-31__中铁高新工业股份有限公司__600528__中铁工业__2019年__年度报告.pdf,data/2020-03-31__中铁高新工业股份有限公司__600528__中铁工业__2019年__年度报告.pdf,2019年中铁高新工业股份有限公司注册地址是什么?
matched,218,北京中长石基信息技术股份有限公司,北京中长石基信息技术股份有限公司,2021,北京中长石基信息技术股份有限公司#2021,2022-04-28__北京中长石基信息技术股份有限公司__002153__石基信息__2021年__年度报告.pdf,data/2022-04-28__北京中长石基信息技术股份有限公司__002153__石基信息__2021年__年度报告.pdf,北京中长石基信息技术股份有限公司2021年收回投资收到的现金是多少元?
matched,223,上海沿浦金属制品股份有限公司,上海沿浦金属制品股份有限公司,2020,上海沿浦金属制品股份有限公司#2020,2021-04-12__上海沿浦金属制品股份有限公司__605128__上海沿浦__2020年__年度报告.pdf,data/2021-04-12__上海沿浦金属制品股份有限公司__605128__上海沿浦__2020年__年度报告.pdf,上海沿浦在2020年的营业外收入金额是多少元?
matched,225,海南葫芦娃药业集团股份有限公司,海南葫芦娃药业集团股份有限公司,2020,海南葫芦娃药业集团股份有限公司#2020,2021-04-17__海南葫芦娃药业集团股份有限公司__605199__葫芦娃__2020年__年度报告.pdf,data/2021-04-17__海南葫芦娃药业集团股份有限公司__605199__葫芦娃__2020年__年度报告.pdf,2020年海南葫芦娃药业集团股份有限公司的研发费用是多少元？
matched,226,北京光环新网科技股份有限公司,北京光环新网科技股份有限公司,2019,北京光环新网科技股份有限公司#2019,2020-04-17__北京光环新网科技股份有限公司__300383__光环新网__2019年__年度报告.pdf,data/2020-04-17__北京光环新网科技股份有限公司__300383__光环新网__2019年__年度报告.pdf,光环新网2019年硕士人数是什么?
matched,227,深圳天源迪科信息技术股份有限公司,深圳天源迪科信息技术股份有限公司,2020,深圳天源迪科信息技术股份有限公司#2020,2021-03-31__深圳天源迪科信息技术股份有限公司__300047__天源迪科__2020年__年度报告.pdf,data/2021-03-31__深圳天源迪科信息技术股份有限公司__300047__天源迪科__2020年__年度报告.pdf,深圳天源迪科信息技术股份有限公司2020年净利润是多少元?
matched,229,上海柏楚电子科技股份有限公司,上海柏楚电子科技股份有限公司,2020,上海柏楚电子科技股份有限公司#2020,2021-03-11__上海柏楚电子科技股份有限公司__688188__柏楚电子__2020年__年度报告.pdf,data/2021-03-11__上海柏楚电子科技股份有限公司__688188__柏楚电子__2020年__年度报告.pdf,柏楚电子2020年的博士及以上人数是多少？
matched,233,张小泉股份有限公司,张小泉股份有限公司,2021,张小泉股份有限公司#2021,2022-03-15__张小泉股份有限公司__301055__张小泉__2021年__年度报告.pdf,data/2022-03-15__张小泉股份有限公司__301055__张小泉__2021年__年度报告.pdf,请问，2021年张小泉股份有限公司的每股净资产是多少元?
matched,234,长城国际动漫游戏股份有限公司,长城国际动漫游戏股份有限公司,2021,长城国际动漫游戏股份有限公司#2021,2022-03-25__长城国际动漫游戏股份有限公司__000835__长城动漫__2021年__年度报告.pdf,data/2022-03-25__长城国际动漫游戏股份有限公司__000835__长城动漫__2021年__年度报告.pdf,长城动漫2021年资产总计是多少元?
matched,240,湖南科创信息技术股份有限公司,湖南科创信息技术股份有限公司,2020,湖南科创信息技术股份有限公司#2020,2021-04-17__湖南科创信息技术股份有限公司__300730__科创信息__2020年__年度报告.pdf,data/2021-04-17__湖南科创信息技术股份有限公司__300730__科创信息__2020年__年度报告.pdf,请提供2020年科创信息的研发费用金额。
matched,243,兆易创新科技集团股份有限公司,兆易创新科技集团股份有限公司,2019,兆易创新科技集团股份有限公司#2019,2020-03-27__兆易创新科技集团股份有限公司__603986__兆易创新__2019年__年度报告.pdf,data/2020-03-27__兆易创新科技集团股份有限公司__603986__兆易创新__2019年__年度报告.pdf,兆易创新科技集团股份有限公司2019年职工总数是什么?
matched,244,江苏捷捷微电子股份有限公司,江苏捷捷微电子股份有限公司,2019,江苏捷捷微电子股份有限公司#2019,2020-05-18__江苏捷捷微电子股份有限公司__300623__捷捷微电__2019年__年度报告.pdf,data/2020-05-18__江苏捷捷微电子股份有限公司__300623__捷捷微电__2019年__年度报告.pdf,捷捷微电2019年电子信箱是什么?
matched,247,深圳光峰科技股份有限公司,深圳光峰科技股份有限公司,2021,深圳光峰科技股份有限公司#2021,2022-04-27__深圳光峰科技股份有限公司__688007__光峰科技__2021年__年度报告.pdf,data/2022-04-27__深圳光峰科技股份有限公司__688007__光峰科技__2021年__年度报告.pdf,深圳光峰科技股份有限公司在2021年的应收款项融资金额是多少元？
matched,251,河北衡水老白干酒业股份有限公司,河北衡水老白干酒业股份有限公司,2021,河北衡水老白干酒业股份有限公司#2021,2022-04-29__河北衡水老白干酒业股份有限公司__600559__老白干酒__2021年__年度报告.pdf,data/2022-04-29__河北衡水老白干酒业股份有限公司__600559__老白干酒__2021年__年度报告.pdf,2021年河北衡水老白干酒业股份有限公司收回投资收到的现金是多少元?
matched,252,中国银河证券股份有限公司,中国银河证券股份有限公司,2019,中国银河证券股份有限公司#2019,2020-03-28__中国银河证券股份有限公司__601881__中国银河__2019年__年度报告.pdf,data/2020-03-28__中国银河证券股份有限公司__601881__中国银河__2019年__年度报告.pdf,中国银河证券股份有限公司2019年的利息收入是多少元?
matched,253,宁波长鸿高分子科技股份有限公司,宁波长鸿高分子科技股份有限公司,2020,宁波长鸿高分子科技股份有限公司#2020,2021-04-10__宁波长鸿高分子科技股份有限公司__605008__长鸿高科__2020年__年度报告.pdf,data/2021-04-10__宁波长鸿高分子科技股份有限公司__605008__长鸿高科__2020年__年度报告.pdf,根据宁波长鸿高分子科技股份有限公司2020年的年报，营业外收入是多少元?
matched,254,焦作万方铝业股份有限公司,焦作万方铝业股份有限公司,2020,焦作万方铝业股份有限公司#2020,2021-03-18__焦作万方铝业股份有限公司__000612__焦作万方__2020年__年度报告.pdf,data/2021-03-18__焦作万方铝业股份有限公司__000612__焦作万方__2020年__年度报告.pdf,2020年焦作万方铝业股份有限公司公允价值变动收益是多少元?
matched,255,北京正和恒基滨水生态环境治理股份有限公司,北京正和恒基滨水生态环境治理股份有限公司,2021,北京正和恒基滨水生态环境治理股份有限公司#2021,2022-04-26__北京正和恒基滨水生态环境治理股份有限公司__605069__正和生态__2021年__年度报告.pdf,data/2022-04-26__北京正和恒基滨水生态环境治理股份有限公司__605069__正和生态__2021年__年度报告.pdf,正和生态2021年的货币资金是多少元？
matched,261,长江医药控股股份有限公司,长江医药控股股份有限公司,2021,长江医药控股股份有限公司#2021,2022-04-28__长江医药控股股份有限公司__300391__长药控股__2021年__年度报告.pdf,data/2022-04-28__长江医药控股股份有限公司__300391__长药控股__2021年__年度报告.pdf,2021年长江医药控股股份有限公司应收款项融资是多少元?
matched,262,上海艾录包装股份有限公司,上海艾录包装股份有限公司,2021,上海艾录包装股份有限公司#2021,2022-04-27__上海艾录包装股份有限公司__301062__上海艾录__2021年__年度报告.pdf,data/2022-04-27__上海艾录包装股份有限公司__301062__上海艾录__2021年__年度报告.pdf,2021年上海艾录包装股份有限公司的固定资产是多少元?
matched,264,曲美家居集团股份有限公司,曲美家居集团股份有限公司,2021,曲美家居集团股份有限公司#2021,2022-04-28__曲美家居集团股份有限公司__603818__曲美家居__2021年__年度报告.pdf,data/2022-04-28__曲美家居集团股份有限公司__603818__曲美家居__2021年__年度报告.pdf,2021年曲美家居集团股份有限公司的衍生金融资产是多少元？
matched,265,特变电工股份有限公司,特变电工股份有限公司,2019,特变电工股份有限公司#2019,2020-04-14__特变电工股份有限公司__600089__特变电工__2019年__年度报告.pdf,data/2020-04-14__特变电工股份有限公司__600089__特变电工__2019年__年度报告.pdf,2019年特变电工利息收入是多少元?
matched,269,宜宾天原集团股份有限公司,宜宾天原集团股份有限公司,2021,宜宾天原集团股份有限公司#2021,2022-04-29__宜宾天原集团股份有限公司__002386__天原股份__2021年__年度报告.pdf,data/2022-04-29__宜宾天原集团股份有限公司__002386__天原股份__2021年__年度报告.pdf,2021年宜宾天原集团股份有限公司收回投资收到的现金是多少元?
